rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId
12975,2,165,5,5,3,1,3,1,124,37,4,2,2,3,9,13,0
12975,2,165,5,5,4,3,1,1,37,124,4,2,2,1,9,6,0
12975,2,165,5,5,5,1,3,1,124,37,4,2,1,1,8,6,0
12975,2,165,5,5,6,3,1,1,37,124,4,1,2,1,8,5,0
12975,2,165,5,5,7,1,3,1,124,37,4,1,1,1,7,5,0
12975,2,165,5,5,8,3,1,1,37,124,4,1,0,0,0,2,0
12976,2,165,5,6,1,2,3,0,124,37,1,1,2,5,1,16,2
12976,2,165,5,6,2,3,2,0,37,124,2,1,2,2,1,11,1
12976,2,165,5,6,3,2,3,0,124,37,4,1,2,2,1,11,0
12976,2,165,5,6,4,3,2,0,37,124,4,1,2,2,7,10,0
12976,2,165,5,6,5,2,3,0,124,37,4,1,2,1,9,1,0
12976,2,165,5,6,6,3,2,0,37,124,4,2,2,3,9,13,0
12976,2,165,5,6,7,2,3,0,124,37,4,2,2,3,5,13,0
12976,2,165,5,6,8,3,2,0,37,124,4,1,1,1,7,1,0
12976,2,165,5,6,9,2,3,0,124,37,4,1,2,3,7,13,0
12977,2,165,5,7,1,4,2,0,37,124,1,1,2,4,2,15,1
12977,2,165,5,7,2,2,4,0,124,37,2,2,2,1,9,4,1
12977,2,165,5,7,3,4,2,0,37,124,4,2,2,1,9,6,0
12977,2,165,5,7,4,2,4,0,124,37,4,2,2,3,6,13,0
12977,2,165,5,7,5,4,2,0,37,124,4,2,2,1,9,6,0
12977,2,165,5,7,6,2,4,0,124,37,4,2,1,1,9,6,0
12977,2,165,5,7,7,4,2,0,37,124,4,2,2,3,9,13,0
12977,2,165,5,7,8,2,4,0,124,37,4,2,2,1,9,6,0
12977,2,165,5,7,9,4,2,0,37,124,4,2,2,1,9,6,0
12977,2,165,5,7,10,2,4,0,124,37,4,2,2,3,5,13,0
12977,2,165,5,7,11,4,2,0,37,124,4,1,2,1,9,1,0
12978,2,165,5,8,1,4,3,1,37,124,1,1,2,5,2,15,1
12978,2,165,5,8,2,3,4,1,124,37,2,2,3,2,0,11,1
12979,2,165,5,9,1,3,5,1,124,37,1,1,2,5,2,15,1
12979,2,165,5,9,2,5,3,1,37,124,2,2,2,2,9,10,1
12979,2,165,5,9,3,3,5,1,124,37,4,1,2,1,9,1,0
12979,2,165,5,9,4,5,3,1,37,124,4,2,2,3,0,13,0
12980,2,165,5,10,1,4,5,1,124,37,1,1,2,5,2,15,1
12980,2,165,5,10,2,5,4,1,37,124,2,1,2,2,5,11,1
12980,2,165,5,10,3,4,5,1,124,37,4,2,2,1,7,1,0
12980,2,165,5,10,4,5,4,1,37,124,4,1,1,1,8,2,0
12980,2,165,5,10,5,4,5,1,124,37,4,1,2,3,8,13,0
12980,2,165,5,10,6,5,4,1,37,124,4,1,1,1,7,1,0
12980,2,165,5,10,7,4,5,1,124,37,4,1,2,3,8,13,0
12980,2,165,5,10,8,5,4,1,37,124,4,1,1,1,9,1,0
12980,2,165,5,10,9,4,5,1,124,37,4,2,2,3,9,13,0
12980,2,165,5,10,10,5,4,1,37,124,4,2,2,1,8,1,0
12980,2,165,5,10,11,4,5,1,124,37,4,2,1,1,8,6,0
12980,2,165,5,10,12,5,4,1,37,124,4,1,2,1,8,2,0
12981,2,165,5,11,1,5,5,1,37,124,1,1,2,5,3,15,1
12981,2,165,5,11,2,5,5,1,124,37,2,2,2,1,0,4,1
12982,2,165,5,12,1,6,5,1,37,124,1,1,2,4,9,15,1
12982,2,165,5,12,2,5,6,1,124,37,2,2,2,1,5,4,1
12982,2,165,5,12,3,6,5,1,37,124,4,1,1,1,9,1,0
12982,2,165,5,12,4,5,6,1,124,37,4,2,2,3,5,13,0
12982,2,165,5,12,5,6,5,1,37,124,4,1,1,1,7,1,0
12982,2,165,5,12,6,5,6,1,124,37,4,1,2,1,0,5,0
12983,2,165,5,13,1,5,7,1,124,37,1,1,2,5,5,15,1
12983,2,165,5,13,2,7,5,1,37,124,2,1,2,1,8,1,1
12983,2,165,5,13,3,5,7,1,124,37,4,2,2,3,8,13,0
12983,2,165,5,13,4,7,5,1,37,124,4,1,1,1,9,1,0
12984,2,165,5,14,1,6,7,0,124,37,1,1,2,5,2,15,1
12984,2,165,5,14,2,7,6,0,37,124,2,2,2,2,9,10,1
12984,2,165,5,14,3,6,7,0,124,37,4,2,3,2,5,10,0
12984,2,165,5,14,4,7,6,0,37,124,4,2,2,1,9,1,0
12984,2,165,5,14,5,6,7,0,124,37,4,2,2,3,8,13,0
12984,2,165,5,14,6,7,6,0,37,124,4,2,2,1,9,6,0
12984,2,165,5,14,7,6,7,0,124,37,4,2,1,1,9,6,0
12985,2,165,5,15,1,8,6,0,37,124,1,1,2,4,1,16,1
12985,2,165,5,15,2,6,8,0,124,37,2,1,3,3,5,10,1
12985,2,165,5,15,3,8,6,0,37,124,4,2,1,1,9,1,0
12986,2,165,5,16,1,8,7,1,37,124,1,1,1,4,8,15,1
12986,2,165,5,16,2,7,8,1,124,37,2,2,2,1,9,1,1
12986,2,165,5,16,3,8,7,1,37,124,4,2,2,3,9,13,0
12986,2,165,5,16,4,7,8,1,124,37,4,2,2,1,9,6,0
12986,2,165,5,16,5,8,7,1,37,124,4,2,2,1,9,6,0
12986,2,165,5,16,6,7,8,1,124,37,4,2,1,1,8,6,0
12986,2,165,5,16,7,8,7,1,37,124,4,1,2,1,9,5,0
12986,2,165,5,16,8,7,8,1,124,37,4,2,2,3,9,13,0
12986,2,165,5,16,9,8,7,1,37,124,4,2,2,1,8,6,0
12986,2,165,5,16,10,7,8,1,124,37,4,2,1,1,9,6,0
12986,2,165,5,16,11,8,7,1,37,124,4,2,2,3,9,13,0
12986,2,165,5,16,12,7,8,1,124,37,4,2,2,1,0,6,0
12987,2,165,5,17,1,7,9,0,124,37,1,1,2,5,5,15,1
12987,2,165,5,17,2,9,7,0,37,124,2,2,2,1,5,1,1
12987,2,165,5,17,3,7,9,0,124,37,4,2,1,1,7,6,0
12988,2,165,5,18,1,7,10,0,124,37,1,1,2,4,5,16,1
12988,2,165,5,18,2,10,7,0,37,124,2,1,1,1,7,1,1
12988,2,165,5,18,3,7,10,0,124,37,4,1,2,3,8,13,0
12988,2,165,5,18,4,10,7,0,37,124,4,1,1,1,7,1,0
12988,2,165,5,18,5,7,10,0,124,37,4,1,2,3,5,13,0
12988,2,165,5,18,6,10,7,0,37,124,4,1,1,1,8,1,0
12988,2,165,5,18,7,7,10,0,124,37,4,2,2,3,5,13,0
12988,2,165,5,18,8,10,7,0,37,124,4,1,1,1,7,1,0
12988,2,165,5,18,9,7,10,0,124,37,4,1,2,1,8,2,0
12988,2,165,5,18,10,10,7,0,37,124,4,1,1,1,7,2,0
12988,2,165,5,18,11,7,10,0,124,37,4,1,2,1,8,2,0
12988,2,165,5,18,12,10,7,0,37,124,4,1,1,1,7,2,0
12988,2,165,5,18,13,7,10,0,124,37,4,1,1,1,7,2,0
12988,2,165,5,18,14,10,7,0,37,124,4,1,1,1,8,2,0
12988,2,165,5,18,15,7,10,0,124,37,4,2,2,3,8,13,0
12988,2,165,5,18,16,10,7,0,37,124,4,1,1,1,7,1,0
12988,2,165,5,18,17,7,10,0,124,37,4,1,3,3,5,13,0
12988,2,165,5,18,18,10,7,0,37,124,4,1,1,1,9,1,0
12988,2,165,5,18,19,7,10,0,124,37,4,2,3,3,7,13,0
12989,1,166,1,1,1,0,0,0,102,30,1,1,2,5,2,0,0
12989,1,166,1,1,2,0,0,0,30,102,2,2,2,2,2,11,0
12989,1,166,1,1,3,0,0,0,102,30,4,1,3,2,0,10,0
12990,1,166,1,2,1,0,1,1,102,30,1,1,2,5,1,0,0
12990,1,166,1,2,2,1,0,1,30,102,2,2,2,3,2,11,0
12990,1,166,1,2,3,0,1,1,102,30,4,1,2,3,9,7,0
12990,1,166,1,2,4,1,0,1,30,102,4,2,3,1,0,1,0
12991,1,166,1,3,1,1,1,1,30,102,1,1,2,4,2,0,0
12991,1,166,1,3,2,1,1,1,102,30,2,1,2,3,2,11,0
12991,1,166,1,3,3,1,1,1,30,102,4,1,2,2,3,11,0
12991,1,166,1,3,4,1,1,1,102,30,4,0,0,0,0,0,0
12992,1,166,1,4,1,2,1,0,30,102,1,1,2,3,2,0,0
12992,1,166,1,4,2,1,2,0,102,30,2,1,2,3,1,11,0
12992,1,166,1,4,3,2,1,0,30,102,4,1,3,2,0,10,0
12993,1,166,1,5,1,2,2,1,102,30,1,1,2,5,4,0,0
12993,1,166,1,5,2,2,2,1,30,102,2,2,2,2,9,10,0
12993,1,166,1,5,3,2,2,1,102,30,4,1,2,1,8,1,0
12993,1,166,1,5,4,2,2,1,30,102,4,2,3,1,0,2,0
12994,1,166,1,6,1,3,2,0,102,30,1,1,2,5,1,0,0
12994,1,166,1,6,2,2,3,0,30,102,2,2,3,1,9,4,0
12994,1,166,1,6,3,3,2,0,102,30,4,2,3,1,0,13,0
12995,1,166,1,7,1,3,3,1,30,102,1,1,2,5,2,0,0
12995,1,166,1,7,2,3,3,1,102,30,2,1,3,2,8,10,0
12995,1,166,1,7,3,3,3,1,30,102,4,2,2,3,9,1,0
12995,1,166,1,7,4,3,3,1,102,30,4,2,3,3,7,6,0
12995,1,166,1,7,5,3,3,1,30,102,4,1,2,3,8,13,0
12995,1,166,1,7,6,3,3,1,102,30,4,1,3,3,8,1,0
12995,1,166,1,7,7,3,3,1,30,102,4,2,3,3,9,13,0
12995,1,166,1,7,8,3,3,1,102,30,4,0,0,0,0,0,0
12996,1,166,1,8,1,4,3,1,30,102,1,1,2,5,2,0,0
12996,1,166,1,8,2,3,4,1,102,30,2,2,3,3,5,10,0
12996,1,166,1,8,3,4,3,1,30,102,4,2,1,1,8,1,0
12996,1,166,1,8,4,3,4,1,102,30,4,2,2,3,8,13,0
12996,1,166,1,8,5,4,3,1,30,102,4,2,1,1,7,6,0
12996,1,166,1,8,6,3,4,1,102,30,4,1,1,1,0,2,0
12997,1,166,1,9,1,3,5,0,102,30,1,1,2,5,1,0,0
12997,1,166,1,9,2,5,3,0,30,102,2,2,2,1,9,4,0
12997,1,166,1,9,3,3,5,0,102,30,4,2,2,3,0,13,0
12998,1,166,1,10,1,3,6,0,102,30,1,1,2,5,1,0,0
12998,1,166,1,10,2,6,3,0,30,102,2,2,2,2,2,11,0
12998,1,166,1,10,3,3,6,0,102,30,4,1,2,3,1,11,0
12998,1,166,1,10,4,6,3,0,30,102,4,1,2,3,9,6,0
12998,1,166,1,10,5,3,6,0,102,30,4,2,2,3,8,13,0
12998,1,166,1,10,6,6,3,0,30,102,4,2,2,1,8,1,0
12998,1,166,1,10,7,3,6,0,102,30,4,1,1,1,8,1,0
12998,1,166,1,10,8,6,3,0,30,102,4,2,2,1,8,6,0
12998,1,166,1,10,9,3,6,0,102,30,4,2,2,1,8,6,0
12998,1,166,1,10,10,6,3,0,30,102,4,1,1,1,7,2,0
12998,1,166,1,10,11,3,6,0,102,30,4,1,3,3,5,14,0
12998,1,166,1,10,12,6,3,0,30,102,4,1,1,1,9,1,0
12998,1,166,1,10,13,3,6,0,102,30,4,0,0,0,0,0,0
12999,1,166,1,11,1,7,3,1,30,102,1,1,2,4,2,0,0
12999,1,166,1,11,2,3,7,1,102,30,2,1,3,3,2,11,0
12999,1,166,1,11,3,7,3,1,30,102,4,1,1,1,7,7,0
12999,1,166,1,11,4,3,7,1,102,30,4,1,3,3,5,13,0
12999,1,166,1,11,5,7,3,1,30,102,4,1,1,1,8,1,0
12999,1,166,1,11,6,3,7,1,102,30,4,0,0,0,0,0,0
13000,1,166,1,12,1,8,3,1,30,102,1,1,2,4,3,0,0
13000,1,166,1,12,2,3,8,1,102,30,2,2,2,3,7,10,0
13000,1,166,1,12,3,8,3,1,30,102,4,1,1,1,9,1,0
13000,1,166,1,12,4,3,8,1,102,30,4,0,0,0,0,0,0
13001,1,166,1,13,1,3,9,1,102,30,1,1,2,5,5,0,0
13001,1,166,1,13,2,9,3,1,30,102,2,2,3,3,0,4,0
13002,1,166,1,14,1,4,9,0,102,30,1,1,2,5,1,0,0
13002,1,166,1,14,2,9,4,0,30,102,2,2,2,1,6,4,0
13002,1,166,1,14,3,4,9,0,102,30,4,2,1,1,9,6,0
13002,1,166,1,14,4,9,4,0,30,102,4,2,1,3,9,13,0
13002,1,166,1,14,5,4,9,0,102,30,4,2,1,1,8,6,0
13002,1,166,1,14,6,9,4,0,30,102,4,1,1,1,9,2,0
13002,1,166,1,14,7,4,9,0,102,30,4,2,1,1,0,6,0
13003,1,166,1,15,1,10,4,1,30,102,1,1,2,3,2,0,0
13003,1,166,1,15,2,4,10,1,102,30,2,1,2,3,2,11,0
13003,1,166,1,15,3,10,4,1,30,102,4,1,2,3,3,11,0
13003,1,166,1,15,4,4,10,1,102,30,4,1,2,3,5,11,0
13003,1,166,1,15,5,10,4,1,30,102,4,1,1,1,8,1,0
13003,1,166,1,15,6,4,10,1,102,30,4,0,0,0,0,0,0
13004,1,166,2,1,1,0,0,0,30,102,1,1,2,4,2,0,0
13004,1,166,2,1,2,0,0,0,102,30,2,1,2,3,5,11,0
13004,1,166,2,1,3,0,0,0,30,102,4,1,1,1,0,1,0
13005,1,166,2,2,1,0,1,0,30,102,1,1,2,2,2,0,0
13005,1,166,2,2,2,1,0,0,102,30,2,1,2,2,2,11,0
13005,1,166,2,2,3,0,1,0,30,102,4,2,2,3,2,11,0
13005,1,166,2,2,4,1,0,0,102,30,4,1,2,2,1,11,0
13005,1,166,2,2,5,0,1,0,30,102,4,1,2,1,0,7,0
13006,1,166,2,3,1,2,0,0,102,30,1,1,1,5,8,0,0
13006,1,166,2,3,2,0,2,0,30,102,2,2,2,1,8,1,0
13006,1,166,2,3,3,2,0,0,102,30,4,1,1,1,7,2,0
13006,1,166,2,3,4,0,2,0,30,102,4,1,2,3,8,13,0
13006,1,166,2,3,5,2,0,0,102,30,4,1,1,1,8,1,0
13006,1,166,2,3,6,0,2,0,30,102,4,2,1,1,8,6,0
13006,1,166,2,3,7,2,0,0,102,30,4,1,1,1,0,2,0
13007,1,166,2,4,1,2,1,0,102,30,1,1,2,5,1,0,0
13007,1,166,2,4,2,1,2,0,30,102,2,2,1,1,8,4,0
13007,1,166,2,4,3,2,1,0,102,30,4,2,2,1,0,6,0
13008,1,166,2,5,1,2,2,0,30,102,1,1,2,5,2,0,0
13008,1,166,2,5,2,2,2,0,102,30,2,1,2,2,8,10,0
13008,1,166,2,5,3,2,2,0,30,102,4,1,2,1,8,1,0
13008,1,166,2,5,4,2,2,0,102,30,4,2,2,3,8,13,0
13008,1,166,2,5,5,2,2,0,30,102,4,1,1,1,7,1,0
13008,1,166,2,5,6,2,2,0,102,30,4,1,2,3,8,13,0
13008,1,166,2,5,7,2,2,0,30,102,4,2,1,1,0,1,0
13009,1,166,2,6,1,2,3,1,30,102,1,1,2,5,3,0,0
13009,1,166,2,6,2,3,2,1,102,30,2,2,2,3,9,10,0
13009,1,166,2,6,3,2,3,1,30,102,4,2,1,1,8,1,0
13009,1,166,2,6,4,3,2,1,102,30,4,1,2,3,0,10,0
13010,1,166,2,7,1,3,3,1,102,30,1,1,1,5,8,0,0
13010,1,166,2,7,2,3,3,1,30,102,2,2,2,1,8,1,0
13010,1,166,2,7,3,3,3,1,102,30,4,2,1,1,8,6,0
13010,1,166,2,7,4,3,3,1,30,102,4,2,2,1,0,6,0
13011,1,166,2,8,1,4,3,0,102,30,1,1,2,4,3,0,0
13011,1,166,2,8,2,3,4,0,30,102,2,2,2,2,1,11,0
13011,1,166,2,8,3,4,3,0,102,30,4,1,2,2,0,10,0
13012,1,166,2,9,1,4,4,0,30,102,1,1,2,3,2,0,0
13012,1,166,2,9,2,4,4,0,102,30,2,1,2,3,2,11,0
13012,1,166,2,9,3,4,4,0,30,102,4,1,1,1,7,7,0
13012,1,166,2,9,4,4,4,0,102,30,4,1,3,3,9,13,0
13012,1,166,2,9,5,4,4,0,30,102,4,2,3,3,8,13,0
13012,1,166,2,9,6,4,4,0,102,30,4,2,1,1,9,1,0
13012,1,166,2,9,7,4,4,0,30,102,4,2,1,3,0,13,0
13013,1,166,2,10,1,4,5,0,30,102,1,1,2,4,1,0,0
13013,1,166,2,10,2,5,4,0,102,30,2,1,1,2,7,10,0
13013,1,166,2,10,3,4,5,0,30,102,4,1,2,1,8,1,0
13013,1,166,2,10,4,5,4,0,102,30,4,2,2,3,5,13,0
13013,1,166,2,10,5,4,5,0,30,102,4,2,1,1,0,1,0
13014,1,166,2,11,1,6,4,0,102,30,1,1,2,5,1,0,0
13014,1,166,2,11,2,4,6,0,30,102,2,1,2,2,5,11,0
13014,1,166,2,11,3,6,4,0,102,30,4,1,2,1,8,1,0
13014,1,166,2,11,4,4,6,0,30,102,4,1,1,1,8,2,0
13014,1,166,2,11,5,6,4,0,102,30,4,2,2,3,0,13,0
13015,1,166,2,12,1,6,5,1,102,30,1,2,2,5,1,0,0
13015,1,166,2,12,2,5,6,1,30,102,2,2,2,3,2,11,0
13015,1,166,2,12,3,6,5,1,102,30,4,1,2,3,1,11,0
13015,1,166,2,12,4,5,6,1,30,102,4,1,2,3,5,11,0
13015,1,166,2,12,5,6,5,1,102,30,4,2,2,3,9,10,0
13015,1,166,2,12,6,5,6,1,30,102,4,1,2,1,0,1,0
13016,1,166,2,13,1,5,7,1,30,102,1,1,2,4,2,0,0
13016,1,166,2,13,2,7,5,1,102,30,2,1,3,3,8,10,0
13016,1,166,2,13,3,5,7,1,30,102,4,1,1,1,8,1,0
13016,1,166,2,13,4,7,5,1,102,30,4,1,2,3,0,13,0
13017,1,166,2,14,1,6,7,0,30,102,1,1,2,4,2,0,0
13017,1,166,2,14,2,7,6,0,102,30,2,1,2,3,9,10,0
13017,1,166,2,14,3,6,7,0,30,102,4,1,3,1,8,1,0
13017,1,166,2,14,4,7,6,0,102,30,4,2,1,1,9,6,0
13017,1,166,2,14,5,6,7,0,30,102,4,2,1,1,9,6,0
13017,1,166,2,14,6,7,6,0,102,30,4,2,3,3,5,13,0
13017,1,166,2,14,7,6,7,0,30,102,4,2,1,1,8,1,0
13017,1,166,2,14,8,7,6,0,102,30,4,1,2,3,9,13,0
13017,1,166,2,14,9,6,7,0,30,102,4,2,1,1,0,1,0
13018,1,166,2,15,1,8,6,0,102,30,1,2,2,5,1,0,0
13018,1,166,2,15,2,6,8,0,30,102,2,1,2,2,2,11,0
13018,1,166,2,15,3,8,6,0,102,30,4,1,2,2,9,10,0
13018,1,166,2,15,4,6,8,0,30,102,4,2,2,1,8,1,0
13018,1,166,2,15,5,8,6,0,102,30,4,2,3,1,9,13,0
13018,1,166,2,15,6,6,8,0,30,102,4,2,1,1,7,1,0
13018,1,166,2,15,7,8,6,0,102,30,4,1,3,3,5,13,0
13018,1,166,2,15,8,6,8,0,30,102,4,1,1,1,9,3,0
13018,1,166,2,15,9,8,6,0,102,30,4,0,0,0,0,0,0
13019,1,166,2,16,1,8,7,0,102,30,1,1,2,5,4,0,0
13019,1,166,2,16,2,7,8,0,30,102,2,2,2,1,6,4,0
13019,1,166,2,16,3,8,7,0,102,30,4,2,2,3,9,13,0
13019,1,166,2,16,4,7,8,0,30,102,4,2,2,1,8,1,0
13019,1,166,2,16,5,8,7,0,102,30,4,2,2,1,0,13,0
13020,1,166,2,17,1,8,8,1,30,102,1,1,2,4,2,0,0
13020,1,166,2,17,2,8,8,1,102,30,2,1,1,3,4,10,0
13020,1,166,2,17,3,8,8,1,30,102,4,1,1,1,8,1,0
13020,1,166,2,17,4,8,8,1,102,30,4,2,2,1,8,6,0
13020,1,166,2,17,5,8,8,1,30,102,4,2,1,1,8,6,0
13020,1,166,2,17,6,8,8,1,102,30,4,2,2,3,8,13,0
13020,1,166,2,17,7,8,8,1,30,102,4,1,1,1,7,1,0
13020,1,166,2,17,8,8,8,1,102,30,4,0,0,0,0,0,0
13021,1,166,2,18,1,9,8,1,30,102,1,1,2,2,5,0,0
13021,1,166,2,18,2,8,9,1,102,30,2,1,1,1,0,1,0
13022,1,166,2,19,1,8,10,0,102,30,1,1,1,5,8,0,0
13022,1,166,2,19,2,10,8,0,30,102,2,2,2,1,8,1,0
13022,1,166,2,19,3,8,10,0,102,30,4,2,2,1,9,6,0
13022,1,166,2,19,4,10,8,0,30,102,4,2,2,1,8,6,0
13022,1,166,2,19,5,8,10,0,102,30,4,2,2,3,0,13,0
13023,1,166,3,1,1,0,0,1,102,30,1,1,1,5,9,0,0
13023,1,166,3,1,2,0,0,1,30,102,2,2,2,1,5,1,0
13023,1,166,3,1,3,0,0,1,102,30,4,2,1,1,9,6,0
13023,1,166,3,1,4,0,0,1,30,102,4,2,2,3,0,13,0
13024,1,166,3,2,1,1,0,1,102,30,1,1,2,5,1,0,0
13024,1,166,3,2,2,0,1,1,30,102,2,1,2,2,2,11,0
13024,1,166,3,2,3,1,0,1,102,30,4,1,2,2,9,7,0
13024,1,166,3,2,4,0,1,1,30,102,4,2,2,1,0,1,0
13025,1,166,3,3,1,0,2,1,30,102,1,1,2,4,2,0,0
13025,1,166,3,3,2,2,0,1,102,30,2,1,2,2,2,11,0
13025,1,166,3,3,3,0,2,1,30,102,4,1,2,2,9,10,0
13025,1,166,3,3,4,2,0,1,102,30,4,2,2,1,6,1,0
13025,1,166,3,3,5,0,2,1,30,102,4,2,2,3,5,13,0
13025,1,166,3,3,6,2,0,1,102,30,4,2,1,1,8,1,0
13025,1,166,3,3,7,0,2,1,30,102,4,2,1,3,8,13,0
13025,1,166,3,3,8,2,0,1,102,30,4,1,2,1,9,1,0
13025,1,166,3,3,9,0,2,1,30,102,4,2,1,1,8,6,0
13025,1,166,3,3,10,2,0,1,102,30,4,1,2,3,0,13,0
13026,1,166,3,4,1,1,2,1,30,102,1,1,2,4,2,0,0
13026,1,166,3,4,2,2,1,1,102,30,2,2,3,3,8,10,0
13026,1,166,3,4,3,1,2,1,30,102,4,1,1,1,8,1,0
13026,1,166,3,4,4,2,1,1,102,30,4,1,2,3,0,13,0
13027,1,166,3,5,1,2,2,1,102,30,1,1,2,5,1,0,0
13027,1,166,3,5,2,2,2,1,30,102,2,2,2,2,2,11,0
13027,1,166,3,5,3,2,2,1,102,30,4,1,2,2,1,11,0
13027,1,166,3,5,4,2,2,1,30,102,4,1,1,1,9,7,0
13027,1,166,3,5,5,2,2,1,102,30,4,2,3,3,8,13,0
13027,1,166,3,5,6,2,2,1,30,102,4,1,1,1,0,1,0
13028,1,166,3,6,1,3,2,0,102,30,1,1,2,5,1,0,0
13028,1,166,3,6,2,2,3,0,30,102,2,2,2,2,6,11,0
13028,1,166,3,6,3,3,2,0,102,30,4,2,3,2,9,10,0
13028,1,166,3,6,4,2,3,0,30,102,4,2,1,1,9,1,0
13028,1,166,3,6,5,3,2,0,102,30,4,2,3,3,9,13,0
13028,1,166,3,6,6,2,3,0,30,102,4,2,1,1,7,6,0
13028,1,166,3,6,7,3,2,0,102,30,4,1,2,1,0,2,0
13029,1,166,3,7,1,3,3,1,30,102,1,1,2,2,3,0,0
13029,1,166,3,7,2,3,3,1,102,30,2,2,2,2,3,11,0
13029,1,166,3,7,3,3,3,1,30,102,4,2,2,3,2,11,0
13029,1,166,3,7,4,3,3,1,102,30,4,1,2,3,1,11,0
13029,1,166,3,7,5,3,3,1,30,102,4,1,1,1,7,7,0
13029,1,166,3,7,6,3,3,1,102,30,4,0,0,0,0,0,0
13030,1,166,3,8,1,4,3,0,30,102,1,1,2,5,2,0,0
13030,1,166,3,8,2,3,4,0,102,30,2,2,2,2,8,10,0
13030,1,166,3,8,3,4,3,0,30,102,4,2,2,2,5,10,0
13030,1,166,3,8,4,3,4,0,102,30,4,2,2,1,8,1,0
13030,1,166,3,8,5,4,3,0,30,102,4,2,2,3,0,13,0
13031,1,166,3,9,1,4,4,0,102,30,1,1,1,4,8,0,0
13031,1,166,3,9,2,4,4,0,30,102,2,1,1,1,8,1,0
13031,1,166,3,9,3,4,4,0,102,30,4,1,2,3,0,13,0
13032,1,166,3,10,1,4,5,1,102,30,1,1,1,5,7,0,0
13032,1,166,3,10,2,5,4,1,30,102,2,1,3,1,5,1,0
13032,1,166,3,10,3,4,5,1,102,30,4,1,1,1,7,2,0
13032,1,166,3,10,4,5,4,1,30,102,4,1,1,1,0,2,0
13033,1,166,3,11,1,5,5,1,30,102,1,1,2,3,1,0,0
13033,1,166,3,11,2,5,5,1,102,30,2,1,2,3,7,10,0
13033,1,166,3,11,3,5,5,1,30,102,4,1,2,1,7,1,0
13033,1,166,3,11,4,5,5,1,102,30,4,1,2,3,5,13,0
13033,1,166,3,11,5,5,5,1,30,102,4,2,1,1,8,1,0
13033,1,166,3,11,6,5,5,1,102,30,4,2,2,1,8,13,0
13033,1,166,3,11,7,5,5,1,30,102,4,1,1,1,7,1,0
13033,1,166,3,11,8,5,5,1,102,30,4,1,1,3,0,13,0
13034,1,166,3,12,1,6,5,0,30,102,1,1,2,3,2,0,0
13034,1,166,3,12,2,5,6,0,102,30,2,1,2,2,5,11,0
13034,1,166,3,12,3,6,5,0,30,102,4,1,2,1,4,1,0
13034,1,166,3,12,4,5,6,0,102,30,4,1,1,1,7,2,0
13034,1,166,3,12,5,6,5,0,30,102,4,1,2,3,0,13,0
13035,1,166,3,13,1,6,6,1,102,30,1,2,2,5,1,0,0
13035,1,166,3,13,2,6,6,1,30,102,2,1,2,2,2,11,0
13035,1,166,3,13,3,6,6,1,102,30,4,1,2,3,1,11,0
13035,1,166,3,13,4,6,6,1,30,102,4,1,1,1,7,7,0
13035,1,166,3,13,5,6,6,1,102,30,4,1,1,3,8,13,0
13035,1,166,3,13,6,6,6,1,30,102,4,2,3,3,7,13,0
13035,1,166,3,13,7,6,6,1,102,30,4,1,1,1,8,1,0
13035,1,166,3,13,8,6,6,1,30,102,4,2,2,1,8,6,0
13035,1,166,3,13,9,6,6,1,102,30,4,2,1,1,9,6,0
13035,1,166,3,13,10,6,6,1,30,102,4,2,1,1,0,6,0
13036,1,166,3,14,1,7,6,1,102,30,1,2,2,5,1,0,0
13036,1,166,3,14,2,6,7,1,30,102,2,1,2,2,0,10,0
13037,1,166,3,15,1,6,8,1,30,102,1,1,1,5,8,0,0
13037,1,166,3,15,2,8,6,1,102,30,2,1,2,1,0,1,0
13038,1,166,3,16,1,7,8,0,30,102,1,1,2,4,2,0,0
13038,1,166,3,16,2,8,7,0,102,30,2,1,2,2,5,11,0
13038,1,166,3,16,3,7,8,0,30,102,4,2,2,1,9,1,0
13038,1,166,3,16,4,8,7,0,102,30,4,2,3,3,8,13,0
13038,1,166,3,16,5,7,8,0,30,102,4,1,1,1,7,1,0
13038,1,166,3,16,6,8,7,0,102,30,4,1,1,1,7,2,0
13038,1,166,3,16,7,7,8,0,30,102,4,0,0,0,0,0,0
13039,1,166,3,17,1,9,7,0,102,30,1,2,2,5,1,0,0
13039,1,166,3,17,2,7,9,0,30,102,2,1,2,2,2,11,0
13039,1,166,3,17,3,9,7,0,102,30,4,1,2,3,2,11,0
13039,1,166,3,17,4,7,9,0,30,102,4,1,1,1,9,7,0
13039,1,166,3,17,5,9,7,0,102,30,4,2,2,3,0,13,0
13040,1,166,3,18,1,9,8,1,102,30,1,2,2,5,1,0,0
13040,1,166,3,18,2,8,9,1,30,102,2,1,2,2,8,10,0
13040,1,166,3,18,3,9,8,1,102,30,4,2,2,1,9,1,0
13040,1,166,3,18,4,8,9,1,30,102,4,2,1,1,0,6,0
13041,1,166,3,19,1,8,10,1,30,102,1,1,2,5,2,0,0
13041,1,166,3,19,2,10,8,1,102,30,2,1,2,2,5,11,0
